 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Fordelene ved mentorordningen er, at den omfatter unge uden kompetencegivende uddannelse.
1-1	Fordelene	B-noun.attribute	fordel	NC:pdu#:--:----	
44-14	element	B-noun.quantity|B-noun.artifact|B-noun.person|B-noun.abstract	element	NC:siun:--:----	
44-15	af	O	af	T-:----:--:----	
44-16	skøn	B-noun.cognition	skøn	NC:siun:--:----	
44-17	i	O	i	T-:----:--:----	
44-18	bestemmelsen	B-noun.cognition|B-noun.motive|B-noun.communication|B-noun.act	bestemmelse	NC:sduc:--:----	
44-19	af	O	af	T-:----:--:----	
44-20	skatteudgifter	O	skatteudgift	NC:piu#:--:----	
44-21	.	O	.	ZP	

#id=45
#text=Mennu er jeg altså nødt til at spørge:
45-1	Men	O	men	CC:----:--:----	
45-2	nu	O	nu	D-:----:--:u---	
45-3	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
45-4	jeg	O	jeg	PP:s-nc:--:-1n-	
45-5	altså	O	altså	D-:----:--:u---	
45-6	nødt	O	nødt	AC:§§u§:--:p---	
45-7	til	O	til	T-:----:--:----	
45-8	at	O	at	UI:----:--:----	
45-9	spørge	B-verb.communication	spørge	VI:----:-a:----	
45-10	:	O	:	ZP	

#id=46
#text=Hvis man vil begynde at se på den anden vej, altså på, når ledigheden falder, så er det de kommuner, der i første omgang har haft et tab, der får en gevinst, og de andre kommuner, der har et tab.
46-1	Hvis	O	hvis	CS:----:--:----	
46-2	man	O	man	PI:#-uc:--:----	
46-3	vil	B-verb.cognition	ville	VF:----:sa:----	
46-4	begynde	B-verb.social|B-verb.communication|B-verb.act	begynde	VI:----:-a:----	
46-5	at	O	at	UI:----:--:----	
46-6	se	B-verb.motion|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.change|B-verb.social|B-verb.emotion|B-verb.phenomenon	se	VI:----:-a:----	
46-7	på	O	på	T-:----:--:----	
46-8	den	O	den	PM:s-uc:--:----	
46-9	anden	O	to	LO:--uc:--:----	
46-10	vej	B-noun.motive|B-noun.quantity|B-noun.location|B-noun.TOP	vej	NC:siuc:--:----	
46-11	,	O	,	ZD	
46-12	altså	O	altså	D-:----:--:u---	
46-13	på	O	på	T-:----:--:----	
46-14	,	O	,	ZD	
46-15	når	O	når	CS:----:--:----	
46-16	ledigheden	B-noun.state	ledighed	NC:sduc:--:----	
46-17	falder	B-verb.motion|B-verb.act|B-verb.phenomenon	falde	VF:----:sa:----	
46-18	,	O	,	ZD	
46-19	så	O	så	D-:----:--:u---	
46-20	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
46-21	det	O	det	PP:s-un:--:-3n-	
46-22	de	O	de	NP:siu#:--:----	
46-23	kommuner	B-noun.location	kommune	NC:piu#:--:----	
46-24	,	O	,	ZD	
46-25	der	O	der	US:----:--:----	
46-26	i	O	i	T-:----:--:----	
46-27	første	B-adj.all	første	AC:§§u§:--:p---	
46-28	omgang	B-noun.food|B-noun.phenomenon|B-noun.act|B-noun.quantity|B-noun.time|B-noun.event	omgang	NC:siuc:--:----	
46-29	har	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
46-30	haft	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VT:siu#:t-:----	
46-31	et	O	en	PI:s-un:--:----	
46-32	tab	B-noun.act|B-noun.phenomenon|B-noun.location	tab	NC:siun:--:----	
46-33	,	O	,	ZD	
46-34	der	O	der	US:----:--:----	
46-35	får	B-verb.change|B-verb.act|B-verb.phenomenon|B-verb.possession	få	VF:----:sa:----	
46-36	en	O	en	PI:s-uc:--:----	
46-37	gevinst	B-noun.act|B-noun.quantity	gevinst	NC:siuc:--:----	
46-38	,	O	,	ZD	
46-39	og	O	og	CC:----:--:----	
46-40	de	O	den	PM:p-u#:--:----	
46-41	andre	O	anden	PI:p-u#:--:----	
46-42	kommuner	B-noun.location	kommune	NC:piu#:--:----	
46-43	,	O	,	ZD	
46-44	der	O	der	US:----:--:----	
46-45	har	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
46-46	et	O	en	PI:s-un:--:----	
46-47	tab	B-noun.act|B-noun.phenomenon|B-noun.location	tab	NC:siun:--:----	
46-48	.	O	.	ZP	

#id=47
#text=Socialdemokratiet og SF siger,  at det er en skæv skattereform.
47-1	Socialdemokratiet	B-noun.person	socialdemokrati	NC:sdun:--:----	
47-2	og	O	og	CC:----:--:----	
47-3	SF	O	SF	NP:siu#:--:----	
47-4	siger	B-verb.cognition|B-verb.communication|B-verb.phenomenon	sige	VF:----:sa:----	
47-5	,	O	,	ZD	
47-6	at	O	at	CS:----:--:----	
47-7	det	O	det	PP:s-un:--:-3n-	
47-8	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
47-9	en	O	en	PI:s-uc:--:----	
47-10	skæv	B-adj.all	skæv	AC:siuc:--:p---	
47-11	skattereform	B-noun.act	skattereform	NC:siuc:--:----	
47-12	.	O	.	ZP	

#id=48
#text=Derer mulighed for at se på hele medicinområdet, især hvis man også giver kommunerne og regionerne ret til at gå ind i et tæt samarbejde om at udvikle det her område og også at skabe produktion.
48-1	Der	O	der	US:----:--:----	
48-2	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
48-3	mulighed	B-noun.attribute|B-noun.TOP|B-noun.person	mulighed	NC:siuc:--:----	
48-4	for	O	for	T-:----:--:----	
48-5	at	O	at	UI:----:--:----	
48-6	se	B-verb.motion|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.change|B-verb.social|B-verb.emotion|B-verb.phenomenon	se	VI:----:-a:----	
48-7	på	O	på	T-:----:--:----	
48-8	hele	B-adj.phys	hel	AC:sdu#:--:p---	
48-9	medicinområdet	O	medicinområde	NC:sdun:--:----	
48-10	,	O	,	ZD	
48-11	især	O	især	D-:----:--:u---	
48-12	hvis	O	hvis	CS:----:--:----	
48-13	man	O	man	PI:#-uc:--:----	
48-14	også	O	også	D-:----:--:u---	
48-15	giver	B-verb.possession|B-verb.communication|B-verb.act	give	VF:----:sa:----	
48-16	kommunerne	B-noun.location	kommune	NC:pdu#:--:----	
48-17	og	O	og	CC:----:--:----	
48-18	regionerne	B-noun.body|B-noun.location|B-noun.cognition	region	NC:pdu#:--:----	
48-19	ret	O	ret	D-:----:--:u---	
48-20	til	O	til	T-:----:--:----	
48-21	at	O	at	UI:----:--:----	
48-22	gå	B-verb.change|B-verb.act|B-verb.motion|B-verb.stative	gå	VI:----:-a:----	
48-23	ind	O	ind	D-:----:--:u---	
48-24	i	O	i	T-:----:--:----	
48-25	et	O	en	PI:s-un:--:----	
48-26	tæt	B-adj.social|B-adj.all|B-adj.phys	tæt	AC:siu§:--:p---	
48-27	samarbejde	B-noun.act	samarbejde	NC:siun:--:----	
48-28	om	O	om	T-:----:--:----	
48-29	at	O	at	UI:----:--:----	
48-30	udvikle	B-verb.change|B-verb.act	udvikle	VI:----:-a:----	
48-31	det	O	det	PP:s-un:--:-3n-	
48-32	her	O	her	D-:----:--:u---	
48-33	område	B-noun.cognition|B-noun.TOP|B-noun.location	område	NC:siun:--:----	
48-34	og	O	og	CC:----:--:----	
48-35	også	O	også	D-:----:--:u---	
48-36	at	O	at	UI:----:--:----	
48-37	skabe	B-verb.possession|B-verb.act|B-verb.emotion|B-verb.phenomenon	skabe	VI:----:-a:----	
48-38	produktion	B-noun.act|B-noun.group|B-noun.artifact|B-noun.communication	produktion	NC:siuc:--:----	
48-39	.	O	.	ZP	

#id=49
#text=Så derfor vil jeg gerne starte med at rose ministeren for at have fremsat de forslag, vi behandler i dag.
49-1	Så	O	så	D-:----:--:u---	
49-2	derfor	O	derfor	D-:----:--:u---	
49-3	vil	B-verb.cognition	ville	VF:----:sa:----	
49-4	jeg	O	jeg	PP:s-nc:--:-1n-	
49-5	gerne	O	gerne	D-:----:--:u---	
49-6	starte	B-verb.change|B-verb.act	starte	VI:----:-a:----	
49-7	med	O	med	T-:----:--:----	
49-8	at	O	at	UI:----:--:----	
49-9	rose	B-verb.communication	rose	VI:----:-a:----	
49-10	ministeren	B-noun.body	minister	NC:sduc:--:----	
49-11	for	O	for	T-:----:--:----	
49-12	at	O	at	UI:----:--:----	
49-13	have	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VI:----:-a:----	
49-14	fremsat	B-verb.communication	fremsat	VT:siu#:t-:----	
49-15	de	O	den	PM:p-u#:--:----	
49-16	forslag	B-noun.act|B-noun.phenomenon	forslag	NC:piu#:--:----	
49-17	,	O	,	ZD	
49-18	vi	O	vi	PP:p-nc:--:-1n-	
49-19	behandler	B-verb.social|B-verb.act|B-verb.cognition|B-verb.phenomenon	behandle	VF:----:sa:----	
49-20	i	O	i	T-:----:--:----	
49-21	dag	B-noun.time	dag	NC:siuc:--:----	
49-22	.	O	.	ZP	

#id=50
#text=Det er alt sammen noget, som er med til at give noget af den nødvendige finansiering til, at vi på sigt har fuld finansiering bag skattereformen.
50-1	Det	O	det	PP:s-un:--:-3n-	
50-2	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
50-3	alt	O	alt	D-:----:--:u---	
50-4	sammen	O	sammen	D-:----:--:u---	
50-5	noget	O	nogen	PI:s-un:--:----	
50-6	,	O	,	ZD	
50-7	som	O	som	US:----:--:----	
50-8	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
50-9	med	O	med	D-:----:--:u---	
50-10	til	O	til	T-:----:--:----	
50-11	at	O	at	UI:----:--:----	
50-12	give	B-verb.possession|B-verb.communication|B-act	give	VI:----:-a:----	
50-13	noget	O	nogen	PI:s-un:--:----	
50-14	af	O	af	T-:----:--:----	
50-15	den	O	den	PM:s-uc:--:----	
50-16	nødvendige	B-adj.all	nødvendig	AC:sdu#:--:p---	
50-17	finansiering	O	finansiering	NC:siuc:--:----	
50-18	til	O	til	T-:----:--:----	
50-19	,	O	,	ZD	
50-20	at	O	at	CS:----:--:----	
50-21	vi	O	vi	PP:p-nc:--:-1n-	
50-22	på	O	på	T-:----:--:----	
50-23	sigt	B-noun.time	sigt	NC:siuc:--:----	
50-24	har	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
50-25	fuld	B-adj.phys|B-adj.all	fuld	AC:siuc:--:p---	
50-26	finansiering	O	finansiering	NC:siuc:--:----	
50-27	bag	O	bag	T-:----:--:----	
50-28	skattereformen	B-noun.act	skattereform	NC:sduc:--:----	
50-29	.	O	.	ZP	

#id=51
#text=Det er jo anden gang, vi har skatteministeren oppe på talerstolen i dag, og det er jo sådan lidt ekstraordinært, må man sige.
51-1	Det	O	det	PP:s-un:--:-3n-	
51-2	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
51-3	jo	O	jo	D-:----:--:u---	
51-4	anden	O	anden	PI:s-uc:--:----	
51-5	gang	B-noun.act|B-noun.location|B-noun.TOP|B-noun.artifact|B-noun.quantity	gang	NC:siuc:--:----	
51-6	,	O	,	ZD	
51-7	vi	O	vi	PP:p-nc:--:-1n-	
51-8	har	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
51-9	skatteministeren	B-noun.person	skatteminister	NC:sduc:--:----	
51-10	oppe	O	oppe	D-:----:--:u---	
51-11	på	O	på	T-:----:--:----	
51-12	talerstolen	B-noun.artifact	talerstol	NC:sduc:--:----	
51-13	i	O	i	T-:----:--:----	
51-14	dag	B-noun.time	dag	NC:siuc:--:----	
51-15	,	O	,	ZD	
51-16	og	O	og	CC:----:--:----	
51-17	det	O	det	PP:s-un:--:-3n-	
51-18	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
51-19	jo	O	jo	D-:----:--:u---	
51-20	sådan	O	sådan	D-:----:--:u---	
51-21	lidt	O	lidt	AD:----:--:p---	
51-22	ekstraordinært	B-adj.all	ekstraordinær	AC:siun:--:p---	
51-23	,	O	,	ZD	
51-24	må	B-verb.cognition|B-verb.emotion|B-verb.phenomenon	måtte	VF:----:sa:----	
51-25	man	O	man	PI:#-uc:--:----	
51-26	sige	B-verb.cognition|B-verb.communication|B-verb.phenomenon	sige	VI:----:-a:----	
51-27	.	O	.	ZP	

#id=52
#text=Det vil sige, at man bare kan sætte nogle timetal, og så er det op til dem, hvornår de skal tage dem - eksempelvis to ugers arbejde og en uge fri.
52-1	Det	O	det	PP:s-un:--:-3n-	
52-2	vil	B-verb.cognition	ville	VF:----:sa:----	
52-3	sige	B-verb.cognition|B-verb.communication|B-verb.phenomenon	sige	-a:----	
52-4	,	O	,	ZD	
52-5	at	O	at	CS:----:--:----	
52-6	man	O	man	PI:#-uc:--:----	
52-7	bare	O	bare	D-:----:--:u---	
52-8	kan	B-verb.social	kunne	VF:----:sa:----	
52-9	sætte	B-verb.motion|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.change|B-verb.phenomenon	sætte	VI:----:-a:----	
52-10	nogle	O	nogen	PI:p-u#:--:----	
52-11	timetal	B-noun.quantity	timetal	NC:piu#:--:----	
52-12	,	O	,	ZD	
52-13	og	O	og	CC:----:--:----	
52-14	så	O	så	D-:----:--:u---	
52-15	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
52-16	det	O	det	PP:s-un:--:-3n-	
52-17	op	O	op	D-:----:--:u---	
52-18	til	O	til	T-:----:--:----	
52-19	dem	O	de	PP:p-u#:--:-3n-	
52-20	,	O	,	ZD	
52-21	hvornår	O	hvornår	D-:----:--:u---	
52-22	de	O	de	PP:p-n#:--:-3n-	
52-23	skal	B-verb.motion|B-verb.phenomenon	skulle	VF:----:sa:----	
52-24	tage	B-verb.possession|B-verb.act|B-verb.change|B-verb.social|B-verb.cognition|B-verb.creation|B-verb.motion	tage	VI:----:-a:----	
52-25	dem	O	dem	XY:----:--:----	
52-26	-	O	-	ZH	
52-27	eksempelvis	O	eksempelvis	D-:----:--:u---	
52-28	to	O	to	LC:--u-:--:----	
52-29	ugers	B-noun.time	uge	NC:pig#:--:----	
52-30	arbejde	B-noun.act|B-noun.building|B-noun.artifact	arbejde	NC:siun:--:----	
52-31	og	O	og	CC:----:--:----	
52-32	en	O	en	PI:s-uc:--:----	
52-33	uge	B-noun.time	uge	NC:siuc:--:----	
52-34	fri	B-adj.all	fri	AC:siuc:--:p---	
52-35	.	O	.	ZP	

#id=53
#text=Når forurettede indgiver anmeldelse til politiet, får forurettede udleveret et ansøgningsskema, som politiet hjælper med at sende videre til Erstatningsnævnet.
53-1	Når	O	når	CS:----:--:----	
53-2	forurettede	O	forurettet	AC:p#u#:--:p---	
53-3	indgiver	O	indgive	VF:----:sa:----	
53-4	anmeldelse	B-noun.communication	anmeldelse	NC:siuc:--:----	
53-5	til	O	til	T-:----:--:----	
53-6	politiet	B-noun.institution	politi	NC:sdun:--:----	
53-7	,	O	,	ZD	
53-8	får	B-noun.animal	får	NC:siun:--:----	
53-9	forurettede	O	forurette	VF:----:ta:----	
53-10	udleveret	B-verb.possession	udlevere	VT:siu#:t-:----	
53-11	et	O	en	PI:s-un:--:----	
53-12	ansøgningsskema	B-noun.communication	ansøgningsskema	NC:siun:--:----	
53-13	,	O	,	ZD	
53-14	som	O	som	US:----:--:----	
53-15	politiet	B-noun.institution	politi	NC:sdun:--:----	
53-16	hjælper	B-verb.act	hjælpe	VF:----:sa:----	
53-17	med	O	med	T-:----:--:----	
53-18	at	O	at	UI:----:--:----	
53-19	sende	B-verb.phenomenon|B-verb.communication|B-verb.act	sende	VI:----:-a:----	
53-20	videre	O	videre	D-:----:--:u---	
53-21	til	O	til	T-:----:--:----	
53-22	Erstatningsnævnet	O	Erstatningsnævnet	NP:siu#:--:----	
53-23	.	O	.	ZP	

#id=54
#text=Såer der så det punkt, hvor vi reelt har haft en uenighed, og det er det med ønsket om at tilknytte det nye center for energibesparelser til Energistyrelsen.
54-1	Så	O	så	D-:----:--:u---	
54-2	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
54-3	der	O	der	US:----:--:----	
54-4	så	O	så	D-:----:--:u---	
54-5	det	O	den	PM:s-un:--:----	
54-6	punkt	B-noun.communication|B-noun.cognition|B-noun.location|B-noun.quantity|B-noun.attribute	punkt	NC:siun:--:----	
54-7	,	O	,	ZD	
54-8	hvor	O	hvor	D-:----:--:u---	
54-9	vi	O	vi	PP:p-nc:--:-1n-	
54-10	reelt	B-adj.social|B-adj.phys	reel	AD:----:--:p---	
54-11	har	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
54-12	haft	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VT:siu#:t-:----	
54-13	en	O	en	PI:s-uc:--:----	
54-14	uenighed	B-noun.feeling	uenighed	NC:siuc:--:----	
54-15	,	O	,	ZD	
54-16	og	O	og	CC:----:--:----	
54-17	det	O	det	PP:s-un:--:-3n-	
54-18	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
54-19	det	O	det	PP:s-un:--:-3n-	
54-20	med	O	med	T-:----:--:----	
54-21	ønsket	B-noun.cognition|B-noun.feeling	ønske	NC:sdun:--:----	
54-22	om	O	om	T-:----:--:----	
54-23	at	O	at	UI:----:--:----	
54-24	tilknytte	B-verb.act	tilknytte	VI:----:-a:----	
54-25	det	O	den	PM:s-un:--:----	
54-26	nye	B-adj.time	ny	AC:sdu#:--:p---	
54-27	center	B-noun.body|B-noun.building	center	NC:siun:--:----	
54-28	for	O	for	T-:----:--:----	
54-29	energibesparelser	B-noun.quantity	energibesparelse	NC:piu#:--:----	
54-30	til	O	til	T-:----:--:----	
54-31	Energistyrelsen	O	Energistyrelsen	NP:siu#:--:----	
54-32	.	O	.	ZP	

#id=55
#text=Så vil jeg meget opfordre til, at man også tager andre lande med ind i billedet, for jeg synes, at det, der også er vigtigt ved tillægsprotokollen, jo ikke lige er, hvad der foregår i Danmark alene, det er altså også, at vi kan være med til at påvirke, hvad der foregår i andre lande.
55-1	Så	O	så	D-:----:--:u---	
55-2	vil	B-verb.cognition	ville	VF:----:sa:----	
55-3	jeg	O	jeg	PP:s-nc:--:-1n-	
55-4	meget	O	megen	AD:----:--:p---	
55-5	opfordre	B-verb.communication	opfordre	VI:----:-a:----	
55-6	til	O	til	T-:----:--:----	
55-7	,	O	,	ZD	
55-8	at	O	at	CS:----:--:----	
55-9	man	O	man	PI:#-uc:--:----	
55-10	også	O	også	D-:----:--:u---	
55-11	tager	B-verb.motion|B-verb.creation|B-verb.social|B-verb.cognition|B-verb.act|B-verb.change|B-verb.possession	tage	VF:----:sa:----	
55-12	andre	O	anden	PI:p-u#:--:----	
55-13	lande	B-noun.location|B-noun.person	land	NC:piu#:--:----	
55-14	med	O	med	T-:----:--:----	
55-15	ind	O	ind	D-:----:--:u---	
55-16	i	O	i	T-:----:--:----	
55-17	billedet	B-noun.object|B-noun.artifact|B-noun.cognition	billede	NC:sdun:--:----	
55-18	,	O	,	ZD	
55-19	for	O	for	CC:----:--:----	
55-20	jeg	O	jeg	PP:s-nc:--:-1n-	
55-21	synes	B-verb.stative|B-verb.cognition	syne	VF:----:sp:----	
55-22	,	O	,	ZD	
55-23	at	O	at	CS:----:--:----	
55-24	det	O	det	PP:s-un:--:-3n-	
55-25	,	O	,	ZD	
55-26	der	O	der	US:----:--:----	
55-27	også	O	også	D-:----:--:u---	
55-28	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
55-29	vigtigt	B-adj.all	vigtig	AD:----:--:p---	
55-30	ved	O	ved	T-:----:--:----	
55-31	tillægsprotokollen	O	tillægsprotokol	NC:sduc:--:----	
55-32	,	O	,	ZD	
55-33	jo	O	jo	D-:----:--:u---	
55-34	ikke	O	ikke	D-:----:--:u---	
55-35	lige	O	lige	D-:----:--:u---	
55-36	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
55-37	,	O	,	ZD	
55-38	hvad	O	hvad	PR:s-u#:--:----	
55-39	der	O	der	US:----:--:----	
55-40	foregår	B-verb.act	foregå	VF:----:sa:----	
55-41	i	O	i	T-:----:--:----	
55-42	Danmark	O	Danmark	NP:siu#:--:----	
55-43	alene	O	alene	D-:----:--:u---	
55-44	,	O	,	ZD	
55-45	det	O	det	PP:s-un:--:-3n-	
55-46	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
55-47	altså	O	altså	D-:----:--:u---	
55-48	også	O	også	D-:----:--:u---	
55-49	,	O	,	ZD	
55-50	at	O	at	CS:----:--:----	
55-51	vi	O	vi	PP:p-nc:--:-1n-	
55-52	kan	B-verb.social	kunne	VF:----:sa:----	
55-53	være	B-verb.TOP|B-verb.social|B-verb.stative	være	VI:----:-a:----	
55-54	med	O	med	:u---	
55-55	til	O	til	T-:----:--:----	
55-56	at	O	at	UI:----:--:----	
55-57	påvirke	B-verb.change|B-verb.act|B-verb.social	påvirke	VI:----:-a:----	
55-58	,	O	,	ZD	
55-59	hvad	O	hvad	PR:s-u#:--:----	
55-60	der	O	der	US:----:--:----	
55-61	foregår	B-verb.act	foregå	VF:----:sa:----	
55-62	i	O	i	T-:----:--:----	
55-63	andre	O	anden	PI:p-u#:--:----	
55-64	lande	B-noun.location|B-noun.person	land	NC:piu#:--:----	
55-65	.	O	.	ZP	

#id=56
#text=Og sådan som det lyser ud af det socialdemokratiske finanslovforslag, er Socialdemokraterne også bekymrede for her og nu-situationen, altså at arbejdsløsheden bider sig fast, men vi er sandelig også meget bekymrede for, hvordan det ser ud sådan på mellemlang sigt.
56-1	Og	O	og	CC:----:--:----	
56-2	sådan	O	sådan	D-:----:--:u---	
56-3	som	O	som	US:----:--:----	
56-4	det	O	det	PP:s-un:--:-3n-	
56-5	lyser	B-verb.phenomenon	lyse	VF:----:sa:----	
56-6	ud	O	ud	D-:----:--:u---	
56-7	af	O	af	T-:----:--:----	
56-8	det	O	den	PM:s-un:--:----	
56-9	socialdemokratiske	B-adj.mental	socialdemokratisk	AC:sdu#:--:p---	
56-10	finanslovforslag	B-noun.act	finanslovforslag	NC:siun:--:----	
56-11	,	O	,	ZD	
56-12	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
56-13	Socialdemokraterne	B-noun.body	socialdemokrat	NC:pdu#:--:----	
56-14	også	O	også	D-:----:--:u---	
56-15	bekymrede	B-verb.phenomenon	bekymre	VF:----:ta:----	
56-16	for	O	for	T-:----:--:----	
56-17	her	O	her	D-:----:--:u---	
56-18	og	O	og	CC:----:--:----	
56-19	nu	B-noun.time	nu	NW:----:--:----	
56-20	-	O	-	ZH	
56-21	situationen	B-noun.act|B-noun.state	situation	NC:sduc:--:----	
56-22	,	O	,	ZD	
56-23	altså	O	altså	D-:----:--:u---	
56-24	at	O	at	CS:----:--:----	
56-25	arbejdsløsheden	B-noun.phenomenon	arbejdsløshed	NC:sduc:--:----	
56-26	bider	B-verb.creation|B-verb.act	bide	VF:----:sa:----	
56-27	sig	O	sig	PP:#-u#:--:-3y-	
56-28	fast	B-adj.phys|B-adj.all	fast	AD:----:--:p---	
56-29	,	O	,	ZD	
56-30	men	O	men	CC:----:--:----	
56-31	vi	O	vi	PP:p-nc:--:-1n-	
56-32	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
56-33	sandelig	O	sandelig	D-:----:--:u---	
56-34	også	O	også	D-:----:--:u---	
56-35	meget	O	megen	AD:----:--:p---	
56-36	bekymrede	B-verb.phenomenon	bekymre	-	
56-37	for	O	for	T-:----:--:----	
56-38	,	O	,	ZD	
56-39	hvordan	O	hvordan	D-:----:--:u---	
56-40	det	O	det	PP:s-un:--:-3n-	
56-41	ser	B-verb.change|B-verb.act|B-verb.emotion|B-verb.cognition|B-verb.phenomenon	se	VF:----:sa:----	
56-42	ud	O	ud	D-:----:--:u---	
56-43	sådan	O	sådan	D-:----:--:u---	
56-44	på	O	på	T-:----:--:----	
56-45	mellemlang	O	mellemlang	AC:siuc:--:p---	
56-46	sigt	B-noun.time	sigt	NC:siuc:--:----	
56-47	.	O	.	ZP	

#id=57
#text=Det, jeg med glæde har konstateret, er, at regeringspartiernes mange spørgere overhovedet ikke har ønsket _ eller evnet eller magtet _ at tage en politisk debat om indholdet.
57-1	Det	O	det	PP:s-un:--:-3n-	
57-2	,	O	,	ZD	
57-3	jeg	O	jeg	PP:s-nc:--:-1n-	
57-4	med	O	med	T-:----:--:----	
57-5	glæde	B-noun.cognition|B-noun.feeling|B-noun.attribute	glæde	NC:siuc:--:----	
57-6	har	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
57-7	konstateret	O	konstatere	VT:siu#:t-:----	
57-8	,	O	,	ZD	
57-9	er	B-verb.TOP|B-ocial|B-verb.stative	være	VF:----:sa:----	
57-10	,	O	,	ZD	
57-11	at	O	at	CS:----:--:----	
57-12	regeringspartiernes	B-noun.person	regeringsparti	NC:pdg#:--:----	
57-13	mange	O	mangen	AC:p#u#:--:p---	
57-14	spørgere	O	spørger	NC:piu#:--:----	
57-15	overhovedet	O	overhovedet	D-:----:--:u---	
57-16	ikke	O	ikke	D-:----:--:u---	
57-17	har	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
57-18	ønsket	B-verb.cognition	ønske	VT:siu#:t-:----	
57-19	_	O	_	NC:piu#:--:----	
57-20	eller	O	eller	CC:----:--:----	
57-21	evnet	O	evne	VT:siu#:t-:----	
57-22	eller	O	eller	CC:----:--:----	
57-23	magtet	O	magte	VT:siu#:t-:----	
57-24	_	O	_	NC:piu#:--:----	
57-25	at	O	at	UI:----:--:----	
57-26	tage	B-verb.possession|B-verb.act|B-verb.change|B-verb.social|B-verb.cognition|B-verb.creation|B-verb.motion	tage	VI:----:-a:----	
57-27	en	O	en	PI:s-uc:--:----	
57-28	politisk	B-adj.social	politisk	AC:siu§:--:p---	
57-29	debat	B-noun.act	debat	NC:siuc:--:----	
57-30	om	O	om	T-:----:--:----	
57-31	indholdet	B-noun.object|B-noun.cognition|B-noun.quantity	indhold	NC:sdun:--:----	
57-32	.	O	.	ZP	

#id=58
#text=Medden her  300-timers-regel, som bliver lavet om til en 450-timers-regel, er vi også med til at skabe en fattigdom, hvor mange mennesker vil ende fuldstændig uden for samfundet.
58-1	Med	O	med	T-:----:--:----	
58-2	den	O	den	PP:s-uc:--:-3n-	
58-3	her	O	her	D-:----:--:u---	
58-4	300	O	300	LW:----:--:----	
58-5	-	O	-	ZH	
58-6	timers	B-noun.time|B-noun.artifact	time	NC:pig#:--:----	
58-7	-	O	-	ZH	
58-8	regel	B-noun.cognition|B-noun.TOP	regel	NC:siuc:--:----	
58-9	,	O	,	ZD	
58-10	som	O	som	US:----:--:----	
58-11	bliver	B-verb.TOP|B-verb.act|B-verb.stative	blive	VF:----:sa:----	
58-12	lavet	B-verb.change|B-verb.creation|B-verb.act|B-verb.phenomenon	lave	VT:siu#:t-:----	
58-13	om	O	om	T-:----:--:----	
58-14	til	O	til	T-:----:--:----	
